"date_analysis","proj","model1","model2","model3"
2022-09-02,3,"arima","garch","lm"
2022-09-02,4,"gru","garch","arima"
2022-09-02,5,"garch","arima","gam"
2022-09-02,6,"xgb","gam","lm"
2022-09-02,7,"xgb","rf","gam"
2022-09-02,8,"rf","xgb","arima"
2022-09-02,9,"rf","gbm","garch"
2022-09-02,10,"rf","gbm","lm"
2022-09-02,11,"garch","arima","gru"
2022-09-02,12,"garch","arima","lm"
2022-09-02,13,"gru","garch","arima"
2022-09-02,14,"gpr","lm","garch"
2022-09-03,0,"xgb","rf","garch"
2022-09-03,1,"gru","arima","gbm"
2022-09-03,2,"garch","arima","gam"
2022-09-03,3,"garch","lm","arima"
2022-09-03,4,"gru","garch","arima"
2022-09-03,5,"garch","arima","gam"
2022-09-03,6,"gam","xgb","garch"
2022-09-03,7,"xgb","rf","gam"
2022-09-03,8,"xgb","rf","arima"
2022-09-03,9,"rf","garch","xgb"
2022-09-03,10,"rf","gbm","lm"
2022-09-03,11,"gbm","garch","arima"
2022-09-03,12,"garch","arima","lm"
2022-09-03,13,"garch","arima","lm"
2022-09-03,14,"lm","gpr","garch"
2022-09-04,0,"xgb","rf","garch"
2022-09-04,1,"arima","garch","rf"
2022-09-04,2,"xgb","garch","arima"
2022-09-04,3,"garch","arima","lm"
2022-09-04,4,"gbm","garch","arima"
2022-09-04,5,"gbm","garch","arima"
2022-09-04,6,"xgb","gbm","garch"
2022-09-04,7,"rf","garch","arima"
2022-09-04,8,"rf","xgb","arima"
2022-09-04,9,"rf","garch","lm"
2022-09-04,10,"rf","gbm","xgb"
2022-09-04,11,"gbm","garch","rf"
2022-09-04,12,"arima","garch","lm"
2022-09-04,13,"arima","garch","lm"
2022-09-04,14,"lm","gpr","arima"
2022-09-05,0,"xgb","arima","garch"
2022-09-05,1,"arima","gru","garch"
2022-09-05,2,"xgb","garch","arima"
2022-09-05,3,"garch","arima","lm"
2022-09-05,4,"garch","arima","xgb"
2022-09-05,5,"gbm","garch","arima"
2022-09-05,6,"xgb","gbm","arima"
2022-09-05,7,"rf","xgb","arima"
2022-09-05,8,"rf","arima","garch"
2022-09-05,9,"rf","xgb","arima"
2022-09-05,10,"rf","gbm","xgb"
2022-09-05,11,"gbm","rf","garch"
2022-09-05,12,"garch","lm","arima"
2022-09-05,13,"arima","lm","garch"
2022-09-05,14,"lm","garch","arima"
2022-09-06,0,"xgb","gam","svr"
2022-09-06,1,"arima","garch","lm"
2022-09-06,2,"gru","xgb","garch"
2022-09-06,3,"xgb","rf","garch"
2022-09-06,4,"rf","xgb","gbm"
2022-09-06,5,"gbm","garch","arima"
2022-09-06,6,"gbm","xgb","arima"
2022-09-06,7,"rf","xgb","gbm"
2022-09-06,8,"rf","arima","garch"
2022-09-06,9,"rf","xgb","garch"
2022-09-06,10,"rf","xgb","gbm"
2022-09-06,11,"gbm","rf","garch"
2022-09-06,12,"gbm","garch","arima"
2022-09-06,13,"arima","lm","garch"
2022-09-06,14,"lm","gpr","arima"
2022-09-07,0,"xgb","svr","gam"
2022-09-07,1,"arima","xgb","garch"
2022-09-07,2,"gam","arima","garch"
2022-09-07,3,"xgb","gru","rf"
2022-09-07,4,"rf","gbm","xgb"
2022-09-07,5,"gbm","rf","arima"
2022-09-07,6,"gbm","xgb","rf"
2022-09-07,7,"gbm","rf","xgb"
2022-09-07,8,"rf","xgb","arima"
2022-09-07,9,"rf","xgb","arima"
2022-09-07,10,"rf","xgb","gbm"
2022-09-07,11,"rf","gbm","garch"
2022-09-07,12,"gbm","rf","garch"
2022-09-07,13,"arima","garch","lm"
2022-09-07,14,"lm","gpr","garch"
2022-09-08,0,"rf","gam","svr"
2022-09-08,1,"gru","arima","garch"
2022-09-08,2,"gam","arima","garch"
2022-09-08,3,"gam","lm","garch"
2022-09-08,4,"rf","xgb","gru"
2022-09-08,5,"rf","gbm","arima"
2022-09-08,6,"gbm","rf","xgb"
2022-09-08,7,"gbm","rf","arima"
2022-09-08,8,"gbm","rf","garch"
2022-09-08,9,"garch","arima","gam"
2022-09-08,10,"rf","xgb","gbm"
2022-09-08,11,"rf","gbm","garch"
2022-09-08,12,"gbm","rf","arima"
2022-09-08,13,"arima","gbm","garch"
2022-09-08,14,"arima","lm","garch"
2022-09-09,0,"rf","gam","svr"
2022-09-09,1,"gru","rf","gpr"
2022-09-09,2,"gam","arima","garch"
2022-09-09,3,"gam","garch","lm"
2022-09-09,4,"rf","garch","arima"
2022-09-09,5,"rf","gbm","arima"
2022-09-09,6,"gbm","rf","xgb"
2022-09-09,7,"gbm","rf","arima"
2022-09-09,8,"garch","arima","gbm"
2022-09-09,9,"garch","arima","gam"
2022-09-09,10,"xgb","rf","gbm"
2022-09-09,11,"rf","gbm","arima"
2022-09-09,12,"rf","gbm","garch"
2022-09-09,13,"gbm","arima","garch"
2022-09-09,14,"arima","garch","gbm"
2022-09-10,0,"gpr","gru","lm"
2022-09-10,1,"gru","gpr","rf"
2022-09-10,2,"gam","arima","gpr"
2022-09-10,3,"gam","garch","lm"
2022-09-10,4,"rf","garch","arima"
2022-09-10,5,"rf","arima","garch"
2022-09-10,6,"gbm","rf","gru"
2022-09-10,7,"gbm","rf","arima"
2022-09-10,8,"gbm","garch","arima"
2022-09-10,9,"garch","arima","lm"
2022-09-10,10,"xgb","rf","garch"
2022-09-10,11,"rf","garch","gbm"
2022-09-10,12,"rf","gbm","arima"
2022-09-10,13,"gbm","arima","garch"
2022-09-10,14,"gbm","rf","arima"
2022-09-11,0,"gru","gpr","lm"
2022-09-11,1,"gru","rf","gpr"
2022-09-11,2,"rf","gpr","arima"
2022-09-11,3,"gam","gpr","garch"
2022-09-11,4,"xgb","gru","gbm"
2022-09-11,5,"gbm","gru","rf"
2022-09-11,6,"gbm","svr","gpr"
2022-09-11,7,"gbm","gru","xgb"
2022-09-11,8,"gbm","rf","garch"
2022-09-11,9,"arima","garch","gpr"
2022-09-11,10,"xgb","garch","arima"
2022-09-11,11,"rf","xgb","arima"
2022-09-11,12,"rf","gbm","garch"
2022-09-11,13,"arima","gbm","garch"
2022-09-11,14,"gbm","rf","garch"
2022-09-12,0,"gpr","gru","lm"
2022-09-12,1,"gru","gbm","rf"
2022-09-12,2,"gru","gpr","gbm"
2022-09-12,3,"gpr","xgb","gbm"
2022-09-12,4,"gbm","xgb","gru"
2022-09-12,5,"gru","gbm","gpr"
2022-09-12,6,"gbm","gru","svr"
2022-09-12,7,"gbm","gru","gpr"
2022-09-12,8,"gbm","gru","xgb"
2022-09-12,9,"gbm","garch","rf"
2022-09-12,10,"gbm","rf","gru"
2022-09-12,11,"rf","garch","gru"
2022-09-12,12,"rf","arima","garch"
2022-09-12,13,"garch","rf","arima"
2022-09-12,14,"rf","arima","garch"
2022-09-13,0,"svr","rf","gpr"
2022-09-13,1,"gru","gpr","gbm"
2022-09-13,2,"gru","rf","xgb"
2022-09-13,3,"xgb","gru","gpr"
2022-09-13,4,"xgb","gbm","gru"
2022-09-13,5,"gbm","gru","gpr"
2022-09-13,6,"gbm","gru","svr"
2022-09-13,7,"gbm","gru","gpr"
2022-09-13,8,"gbm","gru","rf"
2022-09-13,9,"gbm","rf","arima"
2022-09-13,10,"gbm","rf","gru"
2022-09-13,11,"rf","gru","arima"
2022-09-13,12,"rf","garch","gru"
2022-09-13,13,"garch","rf","arima"
2022-09-13,14,"xgb","rf","gru"
2022-09-14,0,"rf","svr","lm"
2022-09-14,1,"gbm","gru","gpr"
2022-09-14,2,"xgb","gru","rf"
2022-09-14,3,"xgb","gru","rf"
2022-09-14,4,"xgb","gru","gbm"
2022-09-14,5,"xgb","gbm","gru"
2022-09-14,6,"gbm","gru","svr"
2022-09-14,7,"gbm","gru","xgb"
2022-09-14,8,"gbm","gru","rf"
2022-09-14,9,"gbm","rf","gru"
2022-09-14,10,"gbm","gru","rf"
2022-09-14,11,"rf","gbm","gru"
2022-09-14,12,"rf","gru","arima"
2022-09-14,13,"garch","svr","gpr"
2022-09-14,14,"xgb","gru","arima"
2022-09-15,0,"svr","rf","lm"
2022-09-15,1,"gbm","xgb","gpr"
2022-09-15,2,"xgb","gru","rf"
2022-09-15,3,"xgb","gru","gbm"
2022-09-15,4,"xgb","gru","gbm"
2022-09-15,5,"xgb","gbm","gru"
2022-09-15,6,"gbm","gru","svr"
2022-09-15,7,"gbm","gru","gpr"
2022-09-15,8,"gbm","gru","rf"
2022-09-15,9,"gbm","gru","rf"
2022-09-15,10,"gbm","gru","rf"
2022-09-15,11,"gru","rf","gbm"
2022-09-15,12,"rf","gru","gbm"
2022-09-15,13,"gru","rf","garch"
2022-09-15,14,"gru","xgb","garch"
2022-09-16,0,"xgb","svr","lm"
2022-09-16,1,"xgb","gbm","gpr"
2022-09-16,2,"xgb","gru","gbm"
2022-09-16,3,"xgb","gru","gbm"
2022-09-16,4,"xgb","gru","gbm"
2022-09-16,5,"xgb","gbm","gru"
2022-09-16,6,"gbm","gru","svr"
2022-09-16,7,"gbm","gru","xgb"
2022-09-16,8,"gbm","gru","rf"
2022-09-16,9,"gbm","gru","rf"
2022-09-16,10,"gru","gbm","rf"
2022-09-16,11,"gru","rf","gbm"
2022-09-16,12,"gru","rf","xgb"
2022-09-16,13,"gru","rf","xgb"
2022-09-16,14,"gru","arima","garch"
2022-09-17,0,"xgb","svr","gam"
2022-09-17,1,"xgb","gpr","lm"
2022-09-17,2,"xgb","gru","gpr"
2022-09-17,3,"xgb","gru","gbm"
2022-09-17,4,"xgb","gru","gbm"
2022-09-17,5,"xgb","gbm","gru"
2022-09-17,6,"gbm","gru","xgb"
2022-09-17,7,"gbm","gru","xgb"
2022-09-17,8,"gbm","gru","rf"
2022-09-17,9,"gbm","gru","rf"
2022-09-17,10,"gru","gbm","rf"
2022-09-17,11,"gru","rf","gbm"
2022-09-17,12,"gru","rf","gbm"
2022-09-17,13,"gru","rf","xgb"
2022-09-17,14,"gru","rf","xgb"
2022-09-18,0,"xgb","svr","rf"
2022-09-18,1,"xgb","gbm","gpr"
2022-09-18,2,"xgb","rf","gru"
2022-09-18,3,"xgb","gru","gbm"
2022-09-18,4,"xgb","gbm","gru"
2022-09-18,5,"xgb","gbm","gru"
2022-09-18,6,"xgb","gbm","gru"
2022-09-18,7,"gru","gbm","xgb"
2022-09-18,8,"gbm","gru","rf"
2022-09-18,9,"gbm","gru","rf"
2022-09-18,10,"gru","gbm","rf"
2022-09-18,11,"gru","rf","gbm"
2022-09-18,12,"gru","rf","gbm"
2022-09-18,13,"gru","rf","gbm"
2022-09-18,14,"gru","rf","xgb"
2022-09-19,0,"xgb","svr","rf"
2022-09-19,1,"gbm","xgb","rf"
2022-09-19,2,"xgb","rf","gpr"
2022-09-19,3,"xgb","gbm","rf"
2022-09-19,4,"xgb","gbm","gru"
2022-09-19,5,"xgb","gbm","svr"
2022-09-19,6,"xgb","gbm","gru"
2022-09-19,7,"gru","gbm","xgb"
2022-09-19,8,"gbm","gru","xgb"
2022-09-19,9,"gbm","gru","rf"
2022-09-19,10,"gru","gbm","rf"
2022-09-19,11,"gru","rf","gbm"
2022-09-19,12,"gru","rf","gbm"
2022-09-19,13,"gru","rf","gbm"
2022-09-19,14,"gru","rf","xgb"
2022-09-20,0,"xgb","svr","gam"
2022-09-20,1,"gbm","rf","xgb"
2022-09-20,2,"gbm","rf","xgb"
2022-09-20,3,"rf","gbm","gpr"
2022-09-20,4,"gbm","xgb","gpr"
2022-09-20,5,"gbm","xgb","gru"
2022-09-20,6,"xgb","gbm","svr"
2022-09-20,7,"xgb","gru","gbm"
2022-09-20,8,"xgb","gru","gbm"
2022-09-20,9,"gru","gbm","xgb"
2022-09-20,10,"gru","gbm","rf"
2022-09-20,11,"gru","gbm","rf"
2022-09-20,12,"gru","rf","gbm"
2022-09-20,13,"gru","rf","gbm"
2022-09-20,14,"gru","rf","xgb"
2022-09-21,0,"xgb","svr","gam"
2022-09-21,1,"rf","gbm","xgb"
2022-09-21,2,"rf","gbm","xgb"
2022-09-21,3,"gbm","rf","arima"
2022-09-21,4,"gbm","rf","gpr"
2022-09-21,5,"gbm","xgb","gru"
2022-09-21,6,"xgb","gbm","svr"
2022-09-21,7,"xgb","gru","gbm"
2022-09-21,8,"xgb","gru","gbm"
2022-09-21,9,"gru","rf","xgb"
2022-09-21,10,"gru","gbm","rf"
2022-09-21,11,"gru","gbm","rf"
2022-09-21,12,"gru","rf","gbm"
2022-09-21,13,"gru","rf","gbm"
2022-09-21,14,"gru","rf","xgb"
2022-09-22,0,"xgb","svr","gam"
2022-09-22,1,"rf","gbm","xgb"
2022-09-22,2,"rf","gbm","xgb"
2022-09-22,3,"gbm","rf","arima"
2022-09-22,4,"gbm","rf","arima"
2022-09-22,5,"gbm","rf","xgb"
2022-09-22,6,"svr","xgb","gpr"
2022-09-22,7,"xgb","gru","gbm"
2022-09-22,8,"xgb","gru","rf"
2022-09-22,9,"gru","xgb","rf"
2022-09-22,10,"gru","gbm","rf"
2022-09-22,11,"gru","gbm","xgb"
2022-09-22,12,"gru","gbm","rf"
2022-09-22,13,"gru","rf","gbm"
2022-09-22,14,"gru","rf","gbm"
2022-09-23,0,"xgb","svr","rf"
2022-09-23,1,"rf","gbm","xgb"
2022-09-23,2,"rf","gbm","xgb"
2022-09-23,3,"gbm","rf","xgb"
2022-09-23,4,"gbm","rf","arima"
2022-09-23,5,"gbm","rf","xgb"
2022-09-23,6,"gbm","svr","gru"
2022-09-23,7,"xgb","gru","gbm"
2022-09-23,8,"xgb","gru","rf"
2022-09-23,9,"gru","xgb","rf"
2022-09-23,10,"gru","xgb","rf"
2022-09-23,11,"gru","xgb","gbm"
2022-09-23,12,"gru","xgb","gbm"
2022-09-23,13,"gru","rf","gbm"
2022-09-23,14,"gru","rf","gbm"
2022-09-24,0,"xgb","svr","rf"
2022-09-24,1,"rf","gbm","xgb"
2022-09-24,2,"gbm","rf","xgb"
2022-09-24,3,"rf","gbm","xgb"
2022-09-24,4,"gbm","rf","arima"
2022-09-24,5,"gbm","rf","xgb"
2022-09-24,6,"gbm","rf","gru"
2022-09-24,7,"gbm","gru","xgb"
2022-09-24,8,"xgb","rf","gru"
2022-09-24,9,"gru","rf","gbm"
2022-09-24,10,"gru","gbm","rf"
2022-09-24,11,"gru","gbm","rf"
2022-09-24,12,"gru","rf","gbm"
2022-09-24,13,"gru","rf","gbm"
2022-09-24,14,"gru","rf","gbm"
2022-09-25,0,"svr","lm","gpr"
2022-09-25,1,"rf","gbm","xgb"
2022-09-25,2,"gbm","rf","xgb"
2022-09-25,3,"gbm","rf","xgb"
2022-09-25,4,"gbm","rf","gru"
2022-09-25,5,"gbm","rf","xgb"
2022-09-25,6,"gbm","rf","gru"
2022-09-25,7,"gbm","rf","gru"
2022-09-25,8,"rf","gbm","xgb"
2022-09-25,9,"gru","rf","gbm"
2022-09-25,10,"gru","gbm","rf"
2022-09-25,11,"gru","rf","gbm"
2022-09-25,12,"gru","rf","xgb"
2022-09-25,13,"gru","rf","gbm"
2022-09-25,14,"gru","rf","gbm"
2022-09-26,0,"svr","lm","gpr"
2022-09-26,1,"gru","rf","xgb"
2022-09-26,2,"gbm","rf","xgb"
2022-09-26,3,"gbm","rf","xgb"
2022-09-26,4,"gbm","rf","arima"
2022-09-26,5,"gbm","rf","xgb"
2022-09-26,6,"gbm","rf","xgb"
2022-09-26,7,"gbm","rf","gru"
2022-09-26,8,"rf","gbm","xgb"
2022-09-26,9,"gru","rf","gbm"
2022-09-26,10,"gru","rf","gbm"
2022-09-26,11,"gru","gbm","rf"
2022-09-26,12,"gru","rf","gbm"
2022-09-26,13,"gru","rf","gbm"
2022-09-26,14,"gru","rf","gbm"
2022-09-27,0,"gpr","lm","svr"
2022-09-27,1,"gru","gpr","lm"
2022-09-27,2,"gbm","gru","xgb"
2022-09-27,3,"gbm","rf","xgb"
2022-09-27,4,"gbm","rf","xgb"
2022-09-27,5,"gbm","rf","xgb"
2022-09-27,6,"gbm","rf","xgb"
2022-09-27,7,"gbm","rf","gru"
2022-09-27,8,"gbm","rf","xgb"
2022-09-27,9,"gbm","rf","gru"
2022-09-27,10,"gru","rf","gbm"
2022-09-27,11,"gru","gbm","rf"
2022-09-27,12,"gru","rf","gbm"
2022-09-27,13,"gru","rf","gbm"
2022-09-27,14,"gru","rf","gbm"
2022-09-28,0,"gpr","lm","arima"
2022-09-28,1,"gru","gpr","lm"
2022-09-28,2,"gru","gpr","svr"
2022-09-28,3,"gbm","xgb","arima"
2022-09-28,4,"gbm","rf","xgb"
2022-09-28,5,"gbm","rf","xgb"
2022-09-28,6,"gbm","rf","xgb"
2022-09-28,7,"gbm","rf","xgb"
2022-09-28,8,"gbm","rf","xgb"
2022-09-28,9,"gbm","rf","gru"
2022-09-28,10,"gru","gbm","rf"
2022-09-28,11,"gru","gbm","rf"
2022-09-28,12,"gru","xgb","gbm"
2022-09-28,13,"gru","rf","gbm"
2022-09-28,14,"gru","rf","gbm"
2022-09-29,0,"gpr","lm","svr"
2022-09-29,1,"gru","gpr","lm"
2022-09-29,2,"gru","gpr","svr"
2022-09-29,3,"arima","xgb","gbm"
2022-09-29,4,"gbm","rf","xgb"
2022-09-29,5,"gbm","rf","xgb"
2022-09-29,6,"gbm","rf","xgb"
2022-09-29,7,"gbm","rf","xgb"
2022-09-29,8,"gbm","rf","xgb"
2022-09-29,9,"gbm","rf","gru"
2022-09-29,10,"gbm","gru","rf"
2022-09-29,11,"gru","gbm","rf"
2022-09-29,12,"gru","gbm","rf"
2022-09-29,13,"gru","rf","gbm"
2022-09-29,14,"gru","rf","gbm"
2022-09-30,0,"gpr","lm","svr"
2022-09-30,1,"gru","gpr","lm"
2022-09-30,2,"gru","gpr","svr"
2022-09-30,3,"arima","svr","gpr"
2022-09-30,4,"gbm","xgb","rf"
2022-09-30,5,"rf","gbm","xgb"
2022-09-30,6,"gbm","rf","xgb"
2022-09-30,7,"gbm","rf","xgb"
2022-09-30,8,"gbm","rf","xgb"
2022-09-30,9,"gbm","rf","gru"
2022-09-30,10,"gbm","rf","gru"
2022-09-30,11,"gru","gbm","rf"
2022-09-30,12,"gru","gbm","rf"
2022-09-30,13,"gru","rf","gam"
2022-09-30,14,"gru","rf","gbm"
2022-10-01,0,"svr","gam","lm"
2022-10-01,1,"gru","gpr","svr"
2022-10-01,2,"gru","gpr","lm"
2022-10-01,3,"arima","svr","gpr"
2022-10-01,4,"gbm","svr","xgb"
2022-10-01,5,"rf","gbm","xgb"
2022-10-01,6,"gbm","rf","xgb"
2022-10-01,7,"gbm","rf","xgb"
2022-10-01,8,"gbm","rf","xgb"
2022-10-01,9,"gbm","rf","gru"
2022-10-01,10,"gbm","rf","gru"
2022-10-01,11,"gbm","gru","rf"
2022-10-01,12,"gru","xgb","gbm"
2022-10-01,13,"gru","gam","xgb"
2022-10-01,14,"gru","gbm","rf"
2022-10-02,0,"svr","gam","lm"
2022-10-02,1,"gru","svr","gpr"
2022-10-02,2,"gru","gpr","svr"
2022-10-02,3,"gru","arima","svr"
2022-10-02,4,"svr","arima","gbm"
2022-10-02,5,"rf","gbm","xgb"
2022-10-02,6,"gbm","xgb","rf"
2022-10-02,7,"gbm","rf","xgb"
2022-10-02,8,"gbm","rf","xgb"
2022-10-02,9,"gbm","rf","xgb"
2022-10-02,10,"gbm","rf","gru"
2022-10-02,11,"gbm","gru","xgb"
2022-10-02,12,"gru","xgb","gbm"
2022-10-02,13,"gru","gbm","xgb"
2022-10-02,14,"gru","gbm","xgb"
2022-10-03,0,"svr","arima","gam"
2022-10-03,1,"gru","gpr","lm"
2022-10-03,2,"gru","gpr","svr"
2022-10-03,3,"gru","arima","svr"
2022-10-03,4,"gru","xgb","svr"
2022-10-03,5,"rf","xgb","svr"
2022-10-03,6,"xgb","gbm","svr"
2022-10-03,7,"xgb","gbm","rf"
2022-10-03,8,"rf","gbm","xgb"
2022-10-03,9,"gbm","rf","xgb"
2022-10-03,10,"gbm","rf","xgb"
2022-10-03,11,"gbm","xgb","rf"
2022-10-03,12,"gru","xgb","gbm"
2022-10-03,13,"gru","gbm","xgb"
2022-10-03,14,"gru","xgb","gbm"
2022-10-04,0,"garch","arima","gam"
2022-10-04,1,"gru","gpr","lm"
2022-10-04,2,"gru","gpr","lm"
2022-10-04,3,"arima","gru","svr"
2022-10-04,4,"gru","svr","gpr"
2022-10-04,5,"xgb","rf","svr"
2022-10-04,6,"xgb","gbm","svr"
2022-10-04,7,"xgb","rf","gbm"
2022-10-04,8,"xgb","gbm","rf"
2022-10-04,9,"gbm","rf","xgb"
2022-10-04,10,"rf","gbm","xgb"
2022-10-04,11,"gbm","xgb","rf"
2022-10-04,12,"gru","xgb","gbm"
2022-10-04,13,"gru","gbm","xgb"
2022-10-04,14,"gru","gbm","xgb"
2022-10-05,0,"xgb","garch","arima"
2022-10-05,1,"gru","gpr","arima"
2022-10-05,2,"gru","gpr","lm"
2022-10-05,3,"arima","gpr","gru"
2022-10-05,4,"svr","gpr","gru"
2022-10-05,5,"xgb","svr","gru"
2022-10-05,6,"xgb","svr","gbm"
2022-10-05,7,"xgb","gbm","rf"
2022-10-05,8,"xgb","gbm","rf"
2022-10-05,9,"gbm","xgb","rf"
2022-10-05,10,"rf","gbm","xgb"
2022-10-05,11,"gbm","xgb","rf"
2022-10-05,12,"gbm","rf","xgb"
2022-10-05,13,"gbm","gru","rf"
2022-10-05,14,"gru","gbm","rf"
2022-10-06,0,"gru","xgb","garch"
2022-10-06,1,"gru","arima","garch"
2022-10-06,2,"gru","gpr","arima"
2022-10-06,3,"arima","gpr","gru"
2022-10-06,4,"svr","gpr","lm"
2022-10-06,5,"svr","gam","gpr"
2022-10-06,6,"xgb","svr","gru"
2022-10-06,7,"xgb","rf","gbm"
2022-10-06,8,"xgb","gbm","rf"
2022-10-06,9,"gbm","xgb","rf"
2022-10-06,10,"gbm","rf","xgb"
2022-10-06,11,"gbm","xgb","rf"
2022-10-06,12,"rf","xgb","gbm"
2022-10-06,13,"gbm","xgb","rf"
2022-10-06,14,"gru","gbm","rf"
2022-10-07,0,"gru","gam","lm"
2022-10-07,1,"gru","lm","gpr"
2022-10-07,2,"gru","arima","garch"
2022-10-07,3,"arima","gru","gpr"
2022-10-07,4,"gpr","lm","svr"
2022-10-07,5,"svr","gam","gpr"
2022-10-07,6,"xgb","svr","gam"
2022-10-07,7,"xgb","rf","gru"
2022-10-07,8,"xgb","gbm","rf"
2022-10-07,9,"xgb","gbm","rf"
2022-10-07,10,"gbm","rf","xgb"
2022-10-07,11,"gbm","xgb","rf"
2022-10-07,12,"rf","xgb","gbm"
2022-10-07,13,"gbm","rf","xgb"
2022-10-07,14,"gbm","rf","gru"
2022-10-08,0,"gru","lm","gam"
2022-10-08,1,"gru","lm","gpr"
2022-10-08,2,"gru","xgb","gpr"
2022-10-08,3,"arima","gru","garch"
2022-10-08,4,"gpr","lm","arima"
2022-10-08,5,"svr","gpr","lm"
2022-10-08,6,"svr","xgb","gam"
2022-10-08,7,"xgb","svr","gru"
2022-10-08,8,"xgb","rf","gbm"
2022-10-08,9,"xgb","gbm","rf"
2022-10-08,10,"rf","gbm","xgb"
2022-10-08,11,"xgb","gbm","rf"
2022-10-08,12,"gbm","rf","xgb"
2022-10-08,13,"xgb","rf","gbm"
2022-10-08,14,"rf","gbm","xgb"
2022-10-09,0,"gru","gam","garch"
2022-10-09,1,"gru","arima","lm"
2022-10-09,2,"gru","lm","garch"
2022-10-09,3,"gru","arima","xgb"
2022-10-09,4,"arima","garch","lm"
2022-10-09,5,"arima","garch","svr"
2022-10-09,6,"svr","lm","gpr"
2022-10-09,7,"xgb","svr","gru"
2022-10-09,8,"xgb","gru","svr"
2022-10-09,9,"xgb","gbm","rf"
2022-10-09,10,"xgb","rf","gbm"
2022-10-09,11,"xgb","gbm","rf"
2022-10-09,12,"gbm","rf","xgb"
2022-10-09,13,"xgb","gbm","rf"
2022-10-09,14,"rf","xgb","gbm"
2022-10-10,0,"gru","gam","xgb"
2022-10-10,1,"xgb","gru","arima"
2022-10-10,2,"gru","xgb","rf"
2022-10-10,3,"xgb","gru","arima"
2022-10-10,4,"gru","xgb","arima"
2022-10-10,5,"garch","arima","xgb"
2022-10-10,6,"arima","garch","lm"
2022-10-10,7,"gru","garch","arima"
2022-10-10,8,"xgb","gru","svr"
2022-10-10,9,"xgb","gbm","gru"
2022-10-10,10,"xgb","gru","gbm"
2022-10-10,11,"xgb","gbm","rf"
2022-10-10,12,"gbm","xgb","svr"
2022-10-10,13,"gbm","xgb","rf"
2022-10-10,14,"xgb","gbm","rf"
2022-10-11,0,"gru","gam","xgb"
2022-10-11,1,"xgb","gru","gam"
2022-10-11,2,"xgb","rf","gru"
2022-10-11,3,"xgb","gru","garch"
2022-10-11,4,"xgb","gru","arima"
2022-10-11,5,"xgb","gru","arima"
2022-10-11,6,"arima","garch","lm"
2022-10-11,7,"gru","arima","garch"
2022-10-11,8,"gru","garch","xgb"
2022-10-11,9,"gru","lm","arima"
2022-10-11,10,"gru","xgb","gpr"
2022-10-11,11,"xgb","gru","rf"
2022-10-11,12,"gbm","xgb","rf"
2022-10-11,13,"gbm","xgb","svr"
2022-10-11,14,"xgb","rf","gbm"
2022-10-12,0,"gru","rf","xgb"
2022-10-12,1,"gru","xgb","rf"
2022-10-12,2,"rf","xgb","garch"
2022-10-12,3,"xgb","gru","rf"
2022-10-12,4,"xgb","gru","arima"
2022-10-12,5,"xgb","gru","arima"
2022-10-12,6,"arima","garch","gru"
2022-10-12,7,"arima","gru","garch"
2022-10-12,8,"garch","arima","gru"
2022-10-12,9,"gru","garch","lm"
2022-10-12,10,"gpr","lm","arima"
2022-10-12,11,"gru","rf","gpr"
2022-10-12,12,"gbm","xgb","rf"
2022-10-12,13,"gbm","xgb","rf"
2022-10-12,14,"xgb","gbm","rf"
